Image	,	URL
508f1868033797a930d774b0f728efff.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
56d0b428b3f60c3610e9bf4e6fd55db7.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
5860a26a219c824844d4f2f38feb5fad.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
5d9c895c374ab670d3702968fee4698b.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
5e6ea1254e724bbcb6f88d1868312c0b.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
622d8ee3116d602e326309904cc799f9.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
66d3274a21b2e8d45285360dcab51db6.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
6eaacd5f11dabef74d0628c976b453d2.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
6ebfab5bc325b1ccc2d468301f7d1910.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
738120120958ec83cca4c86acab156e5.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
77e1016d04ee78f79ed7478746226335.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
847f4dca4a59c63f88547c73bdbad434.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
8c317c0b4f55294aea3b16efd1d97428.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
9318a3a59dc773544192e5730b76e32f.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
9d7a8335b7240ffec6eaaba95b567751.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
a023861d475c448046721f592305c114.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
ab6456ca0dbf67bcc13f7c6c299e29b5.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
ae7fb1552398c3a31824cbda827e23ef.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
b6c71e27ecef8d18585aaf24c08b9ebc.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
b78bffefcd617bb5f0738e3d9f36579d.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
bad3933730e9f0fa542e32fc56bc6d64.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
c2779bebd11fbc520d44c34d743cd1f7.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
c9de331e8196b244506cf66d7757ad1a.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
d33a82bfbdb1c861b8fc184c43ed0dce.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
d549ea7471640f186b6c8c74a880d812.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
dc40c94fbd253e5b5c1f463ccb306766.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
e36e66aeb6a9a0ab730005713b68ccce.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
f34659eda89499f0ba1fe678ad66287b.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
fd751b8b27ee43b0b9171de72e0ed3f2.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
